book_id,predicted_score,user_id
"[2130986, 1361249, 1257365, 1440468, 1049354, 1764915, 1394433, 1040211, 2256438, 1029111, 1424694, 1873268, 1060068, 1458192, 1336968, 1474842, 1006004, 1076045, 1918734, 1898609, 1024217, 2250587, 1421921]","[3.1570000648498535, 2.5548675060272217, 2.956210136413574, 3.0482709407806396, 3.283055543899536, 2.557114601135254, 2.9043478965759277, 3.051356554031372, 2.5753726959228516, 2.8551268577575684, 3.4005370140075684, 2.7754149436950684, 3.3526315689086914, 3.124389171600342, 3.137146472930908, 2.9888181686401367, 2.858628511428833, 2.6030967235565186, 2.5346174240112305, 3.0663185119628906, 2.905832290649414, 3.0407252311706543, 2.874433755874634]",1614145
"[1034108, 1030052, 1529893, 1082150, 1010464, 1902628, 1049189, 1016300, 1062326, 1071241, 1039487, 1926700, 1431836, 1432422, 1085470, 1449352, 1703544]","[3.1715025901794434, 3.5898966789245605, 3.406841278076172, 3.2649874687194824, 3.2817325592041016, 3.0886244773864746, 3.2223191261291504, 3.433767795562744, 3.477959632873535, 3.535398006439209, 3.1960623264312744, 3.210895299911499, 3.223379611968994, 3.3031063079833984, 3.4113845825195312, 3.589609384536743, 3.031010150909424]",1615954
"[1419736, 1053759, 1021847, 2035162, 1358873, 1046265, 1794620, 1464716, 1456831, 1027247, 1008145, 1012611, 1442680, 1581547, 1041482, 1858576, 1421921, 5275059, 1002299, 1039487, 1319345, 1458192]","[2.265279769897461, 2.494593381881714, 2.669509172439575, 2.696479320526123, 2.345322370529175, 2.546872854232788, 2.5736279487609863, 2.5209131240844727, 1.6948089599609375, 2.4543333053588867, 2.696807384490967, 2.9085583686828613, 2.310967206954956, 2.7627339363098145, 2.7863950729370117, 2.4657578468322754, 2.373225450515747, 2.5438458919525146, 2.7619309425354004, 2.3226191997528076, 2.901646137237549, 2.3109874725341797]",1618855
"[1023500, 1044547, 1014561, 1004992, 1777823, 1016003, 1024197, 1004821, 1391191, 1007433, 1082518, 1440589, 1937939, 1061118, 1063190, 1917972, 1914636, 1075538, 1029111, 1023658, 1867642, 1054685, 1205372]","[2.6928515434265137, 3.045562744140625, 2.9269840717315674, 3.009066104888916, 2.894085168838501, 2.8232460021972656, 2.7386341094970703, 2.7578866481781006, 3.2039406299591064, 3.0763134956359863, 2.7611160278320312, 2.894442081451416, 2.686835289001465, 3.204383373260498, 2.837411880493164, 2.6977310180664062, 2.5792675018310547, 2.4319305419921875, 2.722472906112671, 2.729098320007324, 2.532900810241699, 3.2951674461364746, 2.6469216346740723]",1619899
"[2336093, 2056749, 2062200, 3091349, 1227838, 1186350, 2382705, 2180619, 3088496, 1440089, 1063190, 1080370, 1465324]","[3.445957660675049, 3.3578338623046875, 3.638972043991089, 3.246279716491699, 3.4898884296417236, 3.513030529022217, 3.198129653930664, 3.3722314834594727, 3.319547176361084, 3.4612667560577393, 2.906798839569092, 3.3517675399780273, 2.924553871154785]",1621764
"[1024217, 1418686, 1101607, 1082406, 1856285, 1079440, 1000482, 1089517, 1011662, 1020241, 1458186, 1006004, 1018153, 1143694, 1255624, 1026425, 1456831, 1046385, 3394338, 1039752, 1926700, 2133556, 1019428, 1132956, 3608170]","[2.955052375793457, 3.097931385040283, 3.282529830932617, 3.3486075401306152, 2.8152313232421875, 3.018507957458496, 3.0270333290100098, 3.4137368202209473, 2.8370418548583984, 3.3506245613098145, 3.171532392501831, 2.7883381843566895, 3.145686149597168, 3.3638243675231934, 2.89137601852417, 3.275329828262329, 2.572981595993042, 3.2437663078308105, 3.4493155479431152, 3.3932723999023438, 2.9835736751556396, 3.268700361251831, 3.2504498958587646, 3.0792863368988037, 3.01047420501709]",1622526
"[1082518, 2584971, 1898609, 1424741, 1400717, 1400705, 1030366, 1917972, 1370274, 1424694, 1212152, 2170629, 1080544, 1255625, 1439216, 1442678]","[2.5038936138153076, 2.9221813678741455, 2.496239185333252, 2.418886661529541, 2.6186683177948, 2.8776187896728516, 2.37739896774292, 2.5845532417297363, 2.6811089515686035, 3.05314040184021, 2.733382225036621, 2.533170461654663, 2.6631460189819336, 2.624053716659546, 2.5729241371154785, 2.8124163150787354]",1622795
"[1040771, 1029111, 2209098, 1401425, 1001193, 1082398, 1014278, 1853323, 1125186, 1036490, 1141406, 1007914, 1255625, 1322158, 1082173, 1070851, 1039840, 2331434, 1082154, 1063624, 1432596, 1382836, 1212893, 1003000, 1012203, 1322320, 1082399, 1052380, 1203244]","[2.4916253089904785, 2.2716798782348633, 2.7829220294952393, 2.5210609436035156, 2.3262081146240234, 2.600313186645508, 2.5337657928466797, 2.6267077922821045, 2.8322410583496094, 2.6822452545166016, 2.5509018898010254, 3.322418689727783, 2.3723080158233643, 2.683748722076416, 2.558443784713745, 2.461019992828369, 2.4367504119873047, 2.2441134452819824, 2.378386974334717, 2.5228958129882812, 2.631659507751465, 2.5796995162963867, 2.60026216506958, 2.614748954772949, 2.389885902404785, 2.3440256118774414, 2.2837419509887695, 2.4293956756591797, 2.5302133560180664]",1622916
"[1465324, 1024217, 1024854, 1917972]","[2.431605815887451, 2.7485198974609375, 3.174522638320923, 2.884784460067749]",1623509
"[1021847, 1065970, 1400705, 1046265, 2258803]","[4.030736446380615, 3.6010477542877197, 3.5106546878814697, 3.718691825866699, 3.5100975036621094]",1623515
"[3017857, 1019428, 1400705, 1013225, 1039752, 1016523, 4742918, 1014278, 1026317, 1529893, 1008988, 1069059]","[2.6121456623077393, 2.5693912506103516, 2.7664504051208496, 2.3765947818756104, 2.7123732566833496, 2.272477149963379, 3.092348575592041, 2.2952723503112793, 2.8081552982330322, 2.6508426666259766, 2.932199001312256, 2.747450828552246]",1623869
"[4010196, 1400705, 1040211, 1069685, 1424373, 1963786, 3608208, 4886245, 1050339, 1044663, 2340955, 1026686, 1213546, 1794620, 1337297, 1039840, 1070711, 1205370, 1079440, 1008145, 1064275, 1255625, 1088022, 1007334, 1082582, 1063245, 1812895, 1262986, 1389960, 2326403, 1057244, 1871471]","[3.3715505599975586, 3.4371798038482666, 4.035163879394531, 3.3337643146514893, 3.4473226070404053, 3.214456796646118, 3.6675870418548584, 3.4986658096313477, 3.1852598190307617, 3.2305595874786377, 3.060777425765991, 3.681631565093994, 3.2102627754211426, 3.2372593879699707, 3.3935327529907227, 2.958381175994873, 3.1283786296844482, 3.2264962196350098, 3.2604875564575195, 3.732374906539917, 3.12540864944458, 3.639820098876953, 3.6008026599884033, 2.9348814487457275, 3.3618173599243164, 3.433424949645996, 3.6057496070861816, 3.2399258613586426, 3.437415838241577, 3.555342197418213, 3.779959201812744, 3.5554416179656982]",1624127
"[1041482, 1878708, 1089243, 1003479, 1077497, 1082387, 2295324, 1006560, 1000856, 2294993, 1008357, 1045818, 3187737, 1449351, 3009033, 1071794, 1050175, 1827702, 1044547, 1020961]","[3.1405677795410156, 3.606071710586548, 3.321714401245117, 2.8290390968322754, 3.2784292697906494, 3.101828098297119, 3.63215708732605, 2.903965473175049, 3.114563465118408, 3.2636876106262207, 2.9411420822143555, 3.1975224018096924, 3.7373552322387695, 3.311918020248413, 2.9563708305358887, 3.288788318634033, 3.080772876739502, 3.327064037322998, 3.213595390319824, 3.1719508171081543]",1624285
"[1009459, 1012747, 1062326, 1013248, 2230208, 1343089, 1031575, 2022979, 2339950, 1061367, 1041550, 1398395, 1021597, 1039487, 1485224, 2062200, 1892491, 1051193, 2295163, 1079680, 1346815, 2129427]","[3.696132183074951, 3.27386736869812, 3.4181199073791504, 3.067080497741699, 3.6039390563964844, 3.7603583335876465, 3.813297748565674, 3.8189871311187744, 3.2480835914611816, 3.2714476585388184, 3.1293487548828125, 3.362645387649536, 3.5502405166625977, 3.651498794555664, 3.5208659172058105, 3.6170847415924072, 3.3607723712921143, 3.165369987487793, 3.0498313903808594, 3.520352840423584, 3.6137752532958984, 3.848978042602539]",1627997
"[1036274, 3191044, 2256438, 4742918, 1255624, 2363651, 2022979, 1043485, 2042966, 1848256, 1011662, 1035362, 3140801, 1018577, 4885241, 2036343, 1794844, 1000594, 1031740, 1438461]","[3.3333168029785156, 3.230090618133545, 2.677175760269165, 3.661956310272217, 2.8659369945526123, 3.2516252994537354, 3.346849203109741, 2.9500319957733154, 3.0315520763397217, 3.268115520477295, 2.9410505294799805, 2.974921703338623, 3.4168894290924072, 3.0347700119018555, 3.413757801055908, 2.963315725326538, 2.983022451400757, 2.9050612449645996, 2.868703603744507, 2.9080116748809814]",1630724
"[2297706, 1054685, 1000594, 1368256, 1283273, 1031740, 1367964, 1456034, 1044203, 1418686, 1358416, 1082406, 1051797]","[2.487429141998291, 2.6865854263305664, 2.5462052822113037, 2.4893016815185547, 2.5881428718566895, 2.529168128967285, 2.5450103282928467, 2.711749792098999, 2.617128372192383, 2.6990299224853516, 2.3053579330444336, 3.277714490890503, 3.1545486450195312]",1631094
"[1012747, 1529893, 1085883, 1024217]","[2.8939008712768555, 2.4692459106445312, 2.995698928833008, 2.1740221977233887]",1634552
"[1457306, 1082173, 1006004, 1367458, 1018153, 1021193, 1069071, 1014278, 1281622, 1080370, 1046385, 1059937, 1119796, 1045247, 1070441, 2243213, 1031740, 3191328, 1049219, 1358413, 1007334, 1009160, 1003148, 1331571, 1084336, 1382840]","[2.996577739715576, 2.932091236114502, 2.221630096435547, 2.816429376602173, 2.687811851501465, 3.115694046020508, 2.5322649478912354, 2.736743927001953, 2.9495961666107178, 3.0088062286376953, 2.8220152854919434, 2.92299485206604, 2.607393264770508, 2.8221824169158936, 2.9357056617736816, 3.310061454772949, 2.8350439071655273, 2.3545193672180176, 2.4766910076141357, 2.6907711029052734, 2.776488780975342, 2.9672341346740723, 2.886239767074585, 2.694387435913086, 3.0460777282714844, 2.8559556007385254]",1634749
"[1089517, 1050175, 1279212, 1044203, 1473250, 1007305, 1449352, 1016003, 1132956, 2171321, 1263399, 1018136, 1014561, 3009821, 3066477, 1017143]","[4.1142897605896, 3.9161829948425293, 2.973134756088257, 3.8076727390289307, 3.8097124099731445, 4.0241193771362305, 3.9009785652160645, 3.5362632274627686, 3.4626479148864746, 3.963209867477417, 3.6504342555999756, 3.6760945320129395, 3.6270546913146973, 3.794644594192505, 3.791780948638916, 3.7814879417419434]",1635210
"[1000482, 1057244, 1465324, 1255625, 1926700, 1205054, 1082518, 1029791, 5289756]","[2.5937769412994385, 2.821237564086914, 2.6772232055664062, 2.4122371673583984, 2.4210052490234375, 2.5303115844726562, 2.5149383544921875, 2.478827714920044, 2.273127555847168]",1635720
"[1453210, 1028916, 1026425, 1030054, 1389960, 1485495, 1151873, 2159470, 2250587, 1082406, 1433700, 2057285, 1080812, 1082407, 2567698]","[2.7463366985321045, 2.5672736167907715, 2.7426226139068604, 2.4183273315429688, 3.1817538738250732, 2.9402337074279785, 3.152318239212036, 2.917263984680176, 2.9911046028137207, 3.45967698097229, 2.7110137939453125, 2.5325913429260254, 2.4528238773345947, 2.8427205085754395, 3.0200042724609375]",1637651
"[1318427, 1829836, 1014578, 1008074, 1786387, 1085799, 1968643, 2256039, 1794844, 1867642, 1064275, 1084336, 1088743, 2250587]","[2.891704797744751, 2.0961265563964844, 2.56376314163208, 2.172694444656372, 2.6350393295288086, 2.537752151489258, 2.444007158279419, 3.100572109222412, 2.4240329265594482, 2.824471950531006, 2.444951057434082, 2.710387706756592, 2.947564125061035, 2.8215842247009277]",1639797
"[1023709, 2171321, 1060779, 1212453, 2297786, 1040771, 2161892, 1013380, 1400707, 1016204, 1000445, 2265995, 1009459, 1004821]","[2.770416259765625, 2.5858349800109863, 2.6554248332977295, 2.729996681213379, 2.810600757598877, 2.3940179347991943, 2.757642984390259, 2.8286449909210205, 2.3853087425231934, 2.438417434692383, 2.472318172454834, 2.510204315185547, 2.7362215518951416, 2.4639410972595215]",1640877
"[1084336, 2035162, 1008988, 1080544, 1039752]","[2.9979500770568848, 2.949181079864502, 2.966932773590088, 2.437224864959717, 3.0936317443847656]",1641214
"[1201821, 1012203, 1082406, 1255288, 1026425, 1046385, 1039752, 1024197, 4742918, 1132956, 4010196, 1045247, 1021615, 1382846, 1029159, 1400705, 1063190, 1433640, 3223711]","[3.0281729698181152, 3.098564624786377, 3.1706228256225586, 2.776071071624756, 2.9592950344085693, 2.9138498306274414, 3.0541908740997314, 2.9715075492858887, 3.565396785736084, 2.908026695251465, 3.122567892074585, 3.106724500656128, 3.0826873779296875, 2.662647247314453, 2.8237147331237793, 3.0447685718536377, 2.814040422439575, 3.001561403274536, 2.8673348426818848]",1641349
"[1004821, 1014278, 1045818, 1007305, 1014533, 1012489, 1581547, 1205370, 1022238, 1029553, 1013502, 1439216, 1055976, 1090043, 1424555, 1401840, 1021273, 1867642, 1028842, 1085860, 3392046, 1388169, 1059336, 1051363, 2230208, 1481362, 1084336, 1082387, 1180102, 1061977, 1007772, 1793132]","[2.257014513015747, 2.5101003646850586, 2.5496857166290283, 2.590578556060791, 2.3490734100341797, 2.406440258026123, 2.9679322242736816, 2.325150489807129, 2.348440408706665, 2.6961729526519775, 2.3522703647613525, 2.442599296569824, 2.3220412731170654, 2.5831024646759033, 2.392224073410034, 2.4339253902435303, 1.9967553615570068, 2.4815268516540527, 2.645045757293701, 2.67671537399292, 3.1053946018218994, 2.6713836193084717, 2.5213446617126465, 2.7586584091186523, 2.5204858779907227, 2.5774223804473877, 2.697983503341675, 3.1200835704803467, 2.597254753112793, 2.652435779571533, 2.463042736053467, 2.339486837387085]",1643840
"[1018136, 4872671, 3662594, 1043008, 1020670, 2003526, 3537590, 3000997, 1080687, 2339950, 1062326, 4238362, 3266968, 2070844, 2971734, 1078554, 1016063, 2280027, 1312333, 4173403, 2136484, 1082349, 1001885, 2243692, 1159939, 1080370, 1859140, 2250587, 1057197, 1014278, 1087145, 1054889, 1018153, 1011754, 1440089, 1012611, 3333989, 3151990, 1013380, 3013903, 4113090, 1027247, 1401425, 1028693, 1856285, 2336093, 3290010, 1073708, 1078250, 1031741, 1907739, 1400705, 1069059, 2243213, 1044663, 1004992]","[2.6469478607177734, 2.780121326446533, 2.660942554473877, 2.626068592071533, 2.929931640625, 2.631716251373291, 2.5379810333251953, 2.3264875411987305, 2.5572509765625, 2.798280715942383, 2.1237592697143555, 2.9950733184814453, 2.775599479675293, 2.910147190093994, 3.0349338054656982, 3.151855945587158, 2.673185348510742, 2.387254476547241, 2.7456214427948, 2.8396637439727783, 2.417990207672119, 2.354717254638672, 2.8518588542938232, 2.8312454223632812, 3.1022722721099854, 2.9065682888031006, 2.7195322513580322, 3.041470527648926, 2.516756534576416, 2.435464859008789, 2.9463579654693604, 2.519049644470215, 2.7162013053894043, 2.9744269847869873, 2.857266902923584, 2.8927111625671387, 2.6435604095458984, 2.55212664604187, 2.541217565536499, 2.7045249938964844, 3.1432764530181885, 2.397120952606201, 2.8724231719970703, 3.1665866374969482, 2.4647555351257324, 3.0426552295684814, 2.4490585327148438, 2.578878402709961, 2.3582558631896973, 2.57957124710083, 2.5536794662475586, 2.6943774223327637, 2.747511863708496, 3.3331246376037598, 2.538062572479248, 2.439647674560547]",1644211
"[1925218, 1855343, 1529893, 1948502, 1596305, 2214344, 1040771, 3103080]","[2.686450958251953, 2.4005508422851562, 2.4931833744049072, 2.832223415374756, 2.830310583114624, 2.772336006164551, 2.5966265201568604, 3.130455493927002]",1651123
"[1939182, 1031741, 1069059, 1012802, 3140801, 2070844, 1043201, 1061118, 3191044, 1050743, 3066477, 1063245, 1703544, 1024217, 1082407, 2256438, 1083428, 1058234, 1065970, 1005918, 1071241, 1035848, 1914083, 1082162, 1192090]","[2.8185806274414062, 2.9167439937591553, 2.9357378482818604, 2.1458404064178467, 2.8691351413726807, 2.659788131713867, 2.6853153705596924, 2.8980188369750977, 2.5402121543884277, 2.9650769233703613, 3.2375497817993164, 3.1006646156311035, 2.5561485290527344, 2.2846617698669434, 2.8446061611175537, 2.708979845046997, 3.139787435531616, 2.746372699737549, 2.5273585319519043, 2.646088123321533, 2.7413015365600586, 2.1591553688049316, 2.991830587387085, 2.642599105834961, 3.399416208267212]",1652062
"[1078554, 2070844, 1882933, 2131415, 1481371, 1082578]","[3.3042030334472656, 2.991224765777588, 3.04295015335083, 3.046156406402588, 3.0428624153137207, 3.058319568634033]",1652289
"[1212894, 1200840, 1035326, 1082518, 1985223, 1029553, 2042063, 1007772, 1023045, 1064275, 1068920, 1075743, 1062134, 1937939, 1255625, 3333989, 1255624, 1052380, 1033997, 1096790]","[3.3160512447357178, 3.4366941452026367, 3.5096592903137207, 3.071387529373169, 3.284147024154663, 3.3897511959075928, 3.1421337127685547, 3.495755672454834, 3.5676562786102295, 3.010876178741455, 3.384751796722412, 3.1250481605529785, 3.5459351539611816, 3.1467556953430176, 3.3357224464416504, 3.2529568672180176, 2.8999669551849365, 3.358856201171875, 3.779780864715576, 3.3681206703186035]",1654151
"[5363767, 1140727, 4010196, 3066477, 3369793, 1321789, 2035179, 3223711, 2567698, 4238362]","[3.6129045486450195, 3.545839786529541, 3.7755842208862305, 3.645784854888916, 3.637037754058838, 3.562824010848999, 3.618973731994629, 3.519162654876709, 3.9133551120758057, 4.115609645843506]",1654246
"[1041616, 4238362, 1030052, 2256039, 2243213, 1065970, 1066462, 1017143, 1321017, 3608208, 3905366, 3259440, 1794202, 3274113, 2363651, 1941558, 2193877, 3776157, 2143304, 1018577]","[3.2006893157958984, 3.314976692199707, 2.8035497665405273, 3.55155086517334, 3.4568183422088623, 2.68936824798584, 3.086198329925537, 3.1689162254333496, 2.9593396186828613, 3.2840378284454346, 3.5521626472473145, 3.6153688430786133, 2.9289426803588867, 2.944291114807129, 3.129974842071533, 3.134737968444824, 3.2192726135253906, 2.630009651184082, 2.707623243331909, 2.9282798767089844]",1655499
"[2267883, 3017857, 2052448, 2309689, 1186350, 1426971, 1075495, 1089512, 1070851, 1547265, 1012637, 1212894, 1083474, 1039752, 1949338, 1055976, 1422833, 1089515, 1853323, 1065239, 1046265, 1064275]","[2.105739116668701, 2.150768280029297, 2.4453048706054688, 2.1347007751464844, 2.528073787689209, 2.446671962738037, 2.7407422065734863, 2.799452543258667, 2.30722713470459, 2.203963279724121, 2.44842529296875, 2.310468912124634, 2.497392177581787, 2.5043652057647705, 2.5051779747009277, 2.4135990142822266, 2.302328109741211, 2.6597630977630615, 2.5930051803588867, 2.2734594345092773, 2.4470949172973633, 2.404189348220825]",1657406
