user_id,rec_list
1986123,"['1003000', '1009257', '1043579', '4171951', '3621252', '1012203', '1026686', '1949338', '1030153', '1432422']"
1987940,"['1212893', '1020241', '1011754', '1089515', '1775691', '1086249', '1052380', '1186350', '1949338', '1077847']"
1987990,"['4742918', '1043008', '3181927', '1082387', '1069059', '1028916', '3259440', '1075538', '1458164', '1013001']"
1988659,"['2567698', '2584971', '2035179', '3316422', '3181927', '1426971', '1283273', '2171321', '1001136', '1044663']"
1991012,"['2971734', '1344548', '1770782', '3311009', '1400705', '1703544', '2056749', '1071241', '2284090', '1069885']"
1991915,"['1431779', '3162513', '1090043', '2250587', '1080370', '3006581', '1827374', '1321018', '2584971', '1867064']"
1992507,"['2243213', '1060774', '1083375', '1024854', '2363651', '1001896', '1026036', '1008732', '1000534', '1926700']"
1994511,"['1420862', '1878708', '1057244', '1017143', '1401425', '1458164', '1090043', '5275059', '1082154', '2331434']"
1995403,"['1209899', '1848256', '1026425', '2250587', '1013416', '1449351', '1439216', '1089515', '2360269', '1016204']"
1995760,"['1006197', '1044547', '4885241', '1025753', '2243213', '2154960', '4238754', '1009931', '1052380', '2243692']"
1997449,"['1424694', '1027191', '1023045', '1040211', '1180108', '1853785', '3642673', '1382829', '1092335', '1009160']"
1998052,"['1033997', '1011754', '1022238', '1058759', '1085470', '1758767', '1071794', '1003000', '3124525', '1014533']"
2003422,"['3181927', '1457306', '1001896', '2131415', '1426971', '4714734', '3786755', '1343089', '3053207', '1016300']"
2003930,"['2008284', '1044547', '1005918', '1207819', '3033668', '1316622', '1017143', '1581547', '1882933', '1421921']"
2005524,"['3995526', '1007305', '3667783', '1914078', '1770782', '1343089', '1794844', '1391191', '1018577', '1281622']"
2007667,"['3191044', '2284090', '3108829', '1082522', '3073494', '1547265', '1794620', '1217071', '1038267', '1006004']"
2009364,"['1041007', '1457306', '1346815', '1001193', '1001885', '1053759', '2143732', '1031575', '1949068', '1059419']"
2010194,"['2082194', '1382829', '1963310', '4010969', '1063245', '2057285', '1337297', '1007305', '1089517', '1367458']"
2010977,"['2256039', '1346815', '1074841', '1020961', '1432596', '1059937', '3009821', '3012517', '1023045', '1050339']"
2012057,"['1424694', '1045466', '1292416', '1474688', '1025753', '3246904', '1401840', '2295163', '1008988', '1059937']"
2014633,"['1322328', '1432596', '2214344', '2284090', '2295163', '1070851', '3103080', '2271582', '2143304', '2275502']"
2015570,"['1949068', '3033668', '1322158', '1026686', '1007914', '2180619', '1400705', '4749115', '1080687', '1346815']"
2016265,"['1041007', '1007914', '1001193', '1312333', '1003078', '1083428', '2032666', '2042966', '1087145', '2271582']"
2020203,"['1008145', '1033825', '1054685', '2243213', '1089517', '1089523', '1143694', '1000517', '1012489', '1047138']"
2020496,"['1082406', '2143304', '1013502', '1022060', '1012203', '1069848', '1066462', '1008145', '1050339', '1029111']"
2022349,"['1389960', '1427788', '1020241', '1798557', '1019485', '1044547', '1028270', '1046265', '2253642', '1059419']"
2023513,"['1049522', '1061563', '4742918', '1000517', '1860750', '1786670', '1439894', '1082150', '2160292', '1467333']"
2023526,"['1011754', '1873231', '1041007', '1033825', '1050339', '2295163', '1255624', '1082399', '1018577', '1071241']"
2030456,"['1848256', '2361768', '1009257', '1003000', '3140801', '3009033', '1919201', '1939182', '2214350', '1907739']"
2031274,"['4885241', '3211779', '1013225', '1389960', '1439894', '1770782', '1464716', '1388169', '1400705', '1205372']"
2033602,"['1780565', '3860856', '1083375', '3080607', '2034893', '1981355', '1878708', '1461903', '1071241', '2068211']"
2034767,"['1040211', '2243213', '1159939', '1031741', '3316422', '1316648', '2257188', '1013502', '1382836', '1205373']"
2035787,"['1089243', '1312333', '1026425', '1016300', '1228110', '1418686', '1009257', '1419841', '1786670', '1009160']"
2035973,"['1440089', '1596305', '1079440', '1781120', '1440589', '1086249', '1139726', '1075538', '1898609', '1026674']"
2036248,"['1005279', '1068920', '1432596', '1012242', '1013416', '1926103', '1066462', '1039840', '1882933', '1050339']"
2037426,"['1089515', '1085860', '2129427', '1089523', '1481362', '2243213', '1049354', '1002299', '1361264', '1082582']"
2040205,"['1394364', '1085860', '1002299', '1015699', '1084336', '2139305', '3066477', '1045818', '1089243', '1858576']"
2041802,"['1440589', '1051797', '1343089', '1027247', '2070844', '2257188', '1873231', '1458186', '3311009', '1014533']"
2044709,"['1009257', '1143694', '1092149', '2143304', '1063245', '1083428', '1419841', '2340100', '1082334', '1007433']"
2046829,"['1316648', '2154960', '1959786', '1024854', '1082578', '1030052', '1382836', '1449348', '1057244', '1851385']"
2046939,"['3995526', '3813669', '1035477', '1072438', '1015699', '1292416', '1794620', '2256039', '3392046', '1023045']"
2047577,"['1007914', '1007772', '3713327', '1035362', '3259440', '1000517', '1015452', '2035162', '3006581', '1962929']"
2047848,"['1394364', '3066477', '1079440', '1035362', '1077847', '1035477', '1873231', '1000323', '1060774', '1291809']"
2048436,"['1257365', '3162513', '3316422', '1143694', '3191044', '1036274', '1015767', '2067299', '1394536', '1291809']"
2051679,"['4872671', '1400705', '1017143', '1071241', '4011670', '1015452', '2022979', '5385852', '1400717', '3274113']"
2052460,"['1090043', '1057244', '1071241', '1013129', '1040771', '1013502', '1046265', '1039487', '1361264', '1255624']"
2057028,"['1056315', '1071241', '1258490', '3554154', '2171321', '1008145', '1046209', '1012203', '2052448', '1084336']"
2058505,"['1061118', '3211779', '1025753', '1009257', '1281622', '1220219', '2295163', '3191044', '1401425', '3333989']"
2061399,"['2243213', '2361768', '1023048', '2257188', '2250587', '1322328', '1078554', '1004322', '1277981', '1917972']"
2062257,"['2567698', '3995526', '1056868', '3813669', '4238754', '3012517', '1029791', '2340100', '1361258', '1220853']"
2063326,"['1041007', '1083428', '1192090', '1427788', '1392604', '1201821', '1030469', '1020670', '1481371', '1017143']"
2064622,"['2063819', '1388169', '1389960', '1439216', '1058234', '1529893', '1907739', '1364773', '1440468', '1421921']"
2064641,"['1075538', '1039487', '1119522', '1089515', '1090043', '1070441', '1003148', '1089518', '1059406', '1079509']"
2064650,"['1021847', '1041007', '2139305', '1031741', '1388169', '1039487', '1016003', '1013001', '1083428', '1917972']"
2065687,"['1041007', '1485224', '1017143', '3033668', '1069628', '3537590', '1083375', '1143694', '1039752', '1043201']"
2065861,"['1021193', '1009931', '1775691', '2317973', '3080607', '1035146', '1043579', '1019568', '1417905', '1013267']"
2069055,"['1045247', '2209098', '1083428', '1068920', '1794844', '1028780', '1036067', '1051797', '1035477', '1013380']"
2070832,"['1458164', '3088496', '3369600', '3608208', '1058234', '4742918', '1400717', '2382705', '4886245', '2988943']"
2072047,"['1071241', '1868896', '1009257', '1474773', '1467333', '1119839', '1010464', '1316622', '1064275', '1056733']"
2075345,"['1021193', '1292416', '1388169', '2131415', '1012203', '1058234', '1065970', '1474773', '1039487', '1013380']"
2078515,"['1767388', '2567698', '3009821', '4886245', '1030469', '1786670', '2035179', '1400705', '1459623', '1061118']"
2081593,"['3211779', '1041482', '1291809', '3615061', '1027247', '1015403', '1878708', '1036490', '2253642', '1907739']"
2082359,"['3554154', '1035477', '1033997', '1770782', '2139305', '5275059', '2253642', '3616310', '1085021', '1433640']"
2085513,"['3211779', '1803022', '2297697', '1012489', '1440589', '2194123', '3554154', '1019338', '2053249', '1440992']"
2090594,"['1074841', '1767388', '1028916', '1090043', '1125186', '1022060', '1291760', '1088065', '1084336', '1012747']"
2090959,"['2971734', '1049354', '1063245', '4742918', '1873231', '3344676', '4011440', '1082150', '1054685', '2250587']"
2090975,"['2282081', '1025176', '1041616', '1794202', '1030470', '1316648', '1067907', '1025753', '1433659', '1043201']"
2091448,"['1823349', '1067907', '1083428', '1056733', '1417905', '1085470', '1062326', '1026425', '1361264', '1036243']"
2092562,"['1070441', '1439216', '3014576', '1084336', '1082154', '1761056', '1361264', '1066462', '1013380', '1873268']"
2092832,"['1003000', '1008988', '1029553', '1085860', '1040771', '1775691', '1394536', '1014561', '1050339', '3010133']"
2094049,"['1016204', '1082150', '1926700', '1212080', '1018136', '1255598', '2584971', '1086249', '1016806', '1069848']"
2094546,"['1008988', '1025753', '1069628', '3151990', '1291809', '2201813', '1013416', '1006197', '1009160', '1016063']"
2097658,"['1863930', '2282081', '3223711', '2042966', '1070441', '1878708', '1069685', '1000594', '1367458', '1310164']"
2107063,"['1902628', '2160226', '2971734', '2257188', '1011754', '1152701', '1064275', '1186350', '1090043', '1001193']"
2107694,"['1028404', '2022979', '1030052', '1186350', '1125186', '2214344', '1020670', '1059112', '1205373', '1018153']"
2107950,"['1007305', '3995526', '1023045', '1036274', '3187737', '1021193', '1020961', '1863930', '3315879', '1255625']"
2108962,"['3315879', '1033997', '1915337', '1085470', '1089512', '1074841', '1807516', '2194123', '1045466', '1261153']"
2111641,"['3211779', '1892491', '1361263', '1049354', '1085021', '1013001', '1059937', '1767945', '1867064', '1070441']"
2113309,"['1009257', '1051797', '1203244', '1071241', '1040211', '1083428', '1017841', '1075538', '1012637', '2295163']"
2118665,"['2131415', '1424694', '1003000', '1045247', '1009931', '1075538', '3554154', '1369776', '1465324', '1204889']"
2124677,"['2567698', '2256039', '1394364', '1082334', '1878708', '3813669', '1000482', '1019431', '1018577', '1009257']"
2126601,"['3259440', '3995526', '1057244', '1292416', '4010969', '2067299', '1033778', '1046175', '1851385', '1010464']"
2129157,"['1400705', '1061118', '2139305', '2250587', '1001204', '2267883', '1441869', '1203426', '1045818', '1003284']"
2129297,"['1020241', '1318427', '1152701', '1047138', '1067907', '1051440', '1040771', '1013225', '2243692', '1019568']"
2131193,"['1049354', '1424694', '2297706', '1440972', '2297697', '1192090', '1485495', '1041482', '1044547', '1019428']"
2132818,"['1192090', '1805514', '1089517', '1938591', '1389960', '3646172', '1264579', '3102324', '3211779', '1082398']"
2133461,"['1061118', '1051797', '1044547', '1018577', '1200840', '1023045', '1045818', '4009552', '3102324', '3259440']"
2133835,"['1023045', '2363651', '1003000', '1432596', '1321018', '1214898', '1032645', '1045247', '1068308', '3266968']"
2133840,"['3211779', '1071241', '2257188', '1049190', '2250587', '1401425', '1770782', '2361768', '1021597', '4074636']"
2134938,"['1006073', '1008145', '1401425', '2243692', '1851385', '1213546', '1034282', '1367458', '1065970', '1963310']"
2136303,"['1007914', '2171321', '1485225', '1902628', '1030469', '5366275', '1022060', '1858513', '1855343', '1001204']"
2139181,"['2139305', '1212152', '3259440', '1401425', '2068211', '1002299', '1061977', '1046265', '1858576', '1082522']"
2139539,"['1059112', '1089523', '1017143', '1082150', '1013225', '1030052', '1786670', '1203251', '1090043', '1082399']"
2140301,"['3187737', '1794620', '2154960', '2201813', '1209899', '1458164', '1873231', '2284311', '2082194', '1043008']"
2141841,"['1003000', '1439894', '3316422', '1999037', '1033190', '2170629', '1394364', '2253642', '1401840', '1011754']"
2142024,"['1921479', '1015403', '1007305', '1035362', '1000323', '2063819', '1439894', '3017857', '1082518', '1011662']"
2143614,"['1343089', '1028404', '1873231', '1026674', '2133556', '1431779', '2063819', '2253753', '1469051', '1432422']"
2145754,"['1424694', '1084336', '1080370', '1941558', '1021847', '3316422', '2131415', '1217071', '4011440', '2071404']"
2145908,"['3713327', '1458164', '1186350', '1000482', '3043491', '1041616', '3995526', '1030052', '1035477', '1078250']"
2147450,"['3187737', '1070441', '1020670', '3598313', '1084336', '3211779', '2118032', '3713327', '1041111', '1918734']"
2149615,"['3369600', '3239824', '1060779', '4886245', '1088743', '1088022', '3344676', '1056733', '1019568', '1310164']"
2151595,"['1083428', '1089243', '1068920', '1018136', '1014561', '1059336', '1212893', '1086249', '1037602', '1361264']"
2152109,"['1030052', '1209899', '1400705', '1003000', '1170801', '1008145', '1085860', '1067907', '1090043', '1258498']"
2154108,"['4238754', '4010969', '1017143', '1786670', '3239824', '1868896', '1016300', '2339950', '5385852', '1312333']"
2154454,"['3010133', '3187737', '3621252', '3672237', '2243692', '1049354', '1059937', '1020959', '1009257', '1449351']"
2160004,"['1003000', '1049354', '1212080', '1400705', '1053759', '1032431', '1090043', '1009160', '2159470', '1066462']"
2164161,"['1067907', '4742918', '4885241', '1089521', '1205370', '1036274', '1068920', '1066462', '1089517', '1391191']"
2166781,"['1041007', '1020459', '1432596', '1009257', '1006881', '1321018', '1212453', '1763809', '1026674', '5275059']"
2166828,"['2082194', '2243213', '1863930', '1389960', '4872671', '1770782', '1346815', '1001896', '1873231', '1474688']"
2167172,"['1337303', '1440089', '1041007', '1013225', '1017143', '1794620', '1400705', '3091349', '1082518', '1030052']"
2168007,"['1084336', '1898609', '1291809', '1848256', '1440468', '1000323', '1439894', '1458192', '1020128', '1054685']"
2168938,"['4742918', '1027191', '1023045', '1045247', '1008145', '1009393', '1013416', '1312333', '1083428', '1401425']"
2169835,"['1848256', '1400705', '1029159', '1529893', '1964044', '1049477', '1440089', '1019428', '1917972', '1424555']"
2171363,"['3905366', '1056315', '1859140', '1059419', '1441869', '2159042', '1083474', '1529893', '1082154', '1014533']"
2171785,"['1009257', '1023048', '1036684', '1061118', '1959786', '1026411', '1367458', '2034893', '2194123', '1028404']"
2174195,"['3369600', '3162513', '1419841', '1212080', '1084336', '1089515', '2295163', '1026317', '1152701', '1083428']"
2178173,"['1009257', '1780565', '1001193', '1045247', '1868896', '1028916', '1041111', '1024217', '1254588', '1227838']"
2179310,"['1432596', '1878708', '3211779', '1040104', '1367458', '1015452', '1021847', '1440345', '1080370', '1035362']"
2179889,"['1047447', '3259440', '3615061', '1020959', '3335362', '1007772', '5363767', '1848256', '1369777', '2584971']"
2180956,"['1422833', '1020959', '1089523', '1058234', '1291809', '1068308', '1076045', '1070851', '1000594', '1047851']"
2181259,"['1089521', '1082406', '1318427', '1001193', '1070441', '1132956', '1021615', '1422833', '1085470', '1089509']"
2184909,"['1020670', '1075538', '1015584', '1089521', '1161852', '1759860', '1939182', '1080309', '1085799', '1786670']"
2186086,"['3259440', '1023045', '3608208', '1009257', '1009160', '1025243', '1823349', '1085470', '1007305', '1012203']"
2187347,"['2082194', '1015584', '1019431', '1007914', '1062326', '1021597', '1024197', '1020459', '2171321', '2256438']"
2187534,"['1009257', '1209899', '1060068', '1418686', '1432596', '1023045', '1030200', '1082398', '1024854', '1031741']"
2187640,"['1078554', '3211779', '1023045', '1002299', '1449348', '1003000', '1050175', '1858576', '2271582', '1015699']"
2187659,"['1044547', '1089521', '2243213', '2130986', '1006197', '1481371', '3012517', '1793132', '1228110', '1391191']"
